,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
7875,Show Me,0,195921,0.818,0.6459999999999999,0.35,0.014,5,0.1,-9.859,0,0.343,196.015,4,0.281
7876,Say Hi,0,207142,0.02,0.315,0.6890000000000001,0.0,11,0.14800000000000002,-4.751,0,0.125,78.057,4,0.266
7893,Good For You,0,248003,0.456,0.528,0.66,0.0,6,0.131,-6.495,1,0.383,197.979,4,0.464
7902,Vexed Riddim,0,137142,0.303,0.8370000000000001,0.768,0.74,4,0.119,-4.532,0,0.0502,140.07299999999998,4,0.6679999999999999
7903,Scrub,0,279430,0.000157,0.578,0.459,0.906,5,0.11,-9.412,1,0.033,140.014,4,0.0834
7904,Magneto,0,197220,0.0112,0.76,0.532,0.715,9,0.119,-9.246,1,0.0427,140.079,4,0.139
7905,Recargar,0,196383,0.0206,0.83,0.982,0.83,2,0.14,-1.246,1,0.163,140.028,4,0.621
7906,Only the Rated,0,166765,0.004229999999999999,0.841,0.31,0.256,0,0.0858,-10.792,1,0.0655,140.009,4,0.203
7907,Morgue,0,253413,0.0214,0.454,0.265,0.87,8,0.102,-12.59,1,0.187,207.216,3,0.07200000000000001
7908,XCXD BXMB,0,292961,1.6899999999999994e-05,0.251,0.946,0.848,3,0.607,-2.132,0,0.037000000000000005,140.059,4,0.618
7909,Pied Piper,0,191001,0.493,0.643,0.446,0.733,6,0.0969,-7.061,0,0.0357,139.006,4,0.856
7911,fabric,0,157637,0.785,0.684,0.805,0.893,11,0.0983,-4.317,1,0.0432,139.99,4,0.185
7912,Igloo,0,198520,0.0385,0.877,0.8079999999999999,0.8909999999999999,0,0.0817,-8.811,1,0.0364,137.071,4,0.593
7913,Woooo,0,244000,0.7490000000000001,0.784,0.397,0.93,0,0.122,-8.407,0,0.26,137.032,4,0.598
7914,Danger - Instrumental,0,252000,0.0647,0.716,0.57,0.221,11,0.0749,-7.966,0,0.0441,139.906,4,0.303
7916,War Lord,0,183879,0.00234,0.7040000000000001,0.529,0.8740000000000001,11,0.37,-8.475,0,0.0416,140.174,4,0.507
7917,Currency,0,239173,0.31,0.9,0.459,0.805,11,0.0976,-11.524,0,0.14300000000000002,140.01,4,0.5329999999999999
7918,Controlla,0,140538,0.0256,0.753,0.612,0.0008990000000000002,2,0.0707,-10.817,1,0.0631,140.041,4,0.241
7919,London we have lift off - Instrumental,0,210857,0.00718,0.916,0.83,0.007140000000000001,5,0.355,-4.867,0,0.268,139.905,4,0.454
7920,One Take - Instrumental,0,210861,0.147,0.579,0.841,0.54,10,0.0912,-7.135,1,0.0708,174.933,5,0.929
7921,Rainbow Bridge,0,250331,0.0429,0.458,0.319,0.0375,5,0.16699999999999998,-14.533,1,0.487,186.615,3,0.115
7922,Panasonic,0,126956,0.362,0.706,0.574,0.927,0,0.207,-9.529,1,0.066,137.972,4,0.24
7923,Food Move,0,171428,0.00508,0.574,0.551,0.0441,3,0.147,-9.067,1,0.0354,104.955,3,0.368
7924,Sword,0,306880,0.292,0.53,0.307,0.8240000000000001,1,0.0837,-11.618,0,0.423,211.357,3,0.349
7925,Waterboy,0,189029,0.0148,0.765,0.43,0.973,10,0.199,-12.244000000000002,0,0.239,140.049,4,0.135
7926,Duck Duck Goose,0,193073,0.000538,0.619,0.6629999999999999,0.0324,2,0.28600000000000003,-7.249,1,0.0608,93.427,5,0.277
7927,Golden Boy - Instrumental,0,166299,0.000378,0.847,0.8190000000000001,0.838,7,0.267,-6.634,0,0.14400000000000002,140.077,4,0.873
7928,Trending,0,187213,0.00192,0.479,0.972,0.000681,6,0.0943,-3.399,0,0.194,182.469,5,0.711
7929,Karachi,0,247040,0.223,0.705,0.188,0.7440000000000001,4,0.104,-13.843,0,0.3720000000000001,139.815,4,0.145
7930,Alone,0,198857,0.00104,0.634,0.56,0.21,2,0.138,-9.887,1,0.0373,139.952,4,0.168
7931,Gully,0,168071,0.0262,0.83,0.444,0.8,8,0.0924,-12.504,0,0.0618,140.014,4,0.525
7932,Rhythm & Gash - Sir Spyro Remix,0,233459,0.191,0.748,0.545,0.0114,8,0.0852,-4.2189999999999985,0,0.285,94.528,5,0.768
7933,Forward Riddim,0,211139,0.0353,0.62,0.7340000000000001,0.617,1,0.336,-9.659,1,0.564,172.063,5,0.197
7934,96 Bars of Revenge,0,342711,0.00823,0.399,0.92,0.899,1,0.11,-7.73,1,0.208,178.81,5,0.3670000000000001
7935,Lei Wulong,0,242533,0.0321,0.642,0.828,0.8759999999999999,2,0.201,-6.565,1,0.0358,134.94799999999998,4,0.218
7936,Yeah Yeah 2,0,185142,0.007559999999999998,0.545,0.765,0.244,9,0.227,-7.837999999999999,1,0.128,140.066,4,0.539
7937,Stringz - 140 Energy Remix,0,222012,0.0223,0.738,0.591,0.7440000000000001,10,0.102,-8.122,0,0.0462,140.048,4,0.355
7938,99 Pace,0,197147,0.0412,0.6609999999999999,0.7829999999999999,0.895,11,0.307,-8.987,1,0.0425,139.966,4,0.0689
7939,99 Pace,0,197147,0.0412,0.6609999999999999,0.7829999999999999,0.895,11,0.307,-8.987,1,0.0425,139.966,4,0.0689
7940,Hear Dis - Instrumental,0,200113,0.519,0.418,0.907,0.913,9,0.14800000000000002,-8.693999999999999,1,0.257,174.87900000000005,4,0.523
7941,Ted Bundy,0,193714,0.00614,0.7490000000000001,0.723,0.0012,5,0.191,-4.15,1,0.0612,139.933,4,0.416
7942,Keep It Simple,0,269889,0.317,0.821,0.339,0.33,2,0.114,-7.216,1,0.443,142.851,4,0.188
7943,Farda,0,206305,0.0459,0.495,0.6609999999999999,0.922,0,0.063,-6.464,1,0.198,174.604,5,0.38
7944,Gone Mad,0,229714,0.00963,0.828,0.628,0.949,8,0.101,-5.591,0,0.0432,119.977,4,0.14400000000000002
7945,Stay Woke,0,174723,0.0113,0.6559999999999999,0.4370000000000001,0.64,0,0.219,-11.273,1,0.0432,148.02,4,0.5579999999999999
7946,Residence,0,167888,0.027000000000000003,0.618,0.448,0.767,9,0.0924,-10.248,0,0.0676,107.181,3,0.07400000000000001
7947,Final Stage,0,411894,6.43e-05,0.665,0.721,0.921,7,0.126,-4.999,1,0.0363,139.97,4,0.623
7948,Avirex & Akademiks,0,233142,0.000228,0.685,0.59,0.96,0,0.0862,-7.101,0,0.0481,140.076,4,0.513
7949,Bloody Hell,0,210861,1.99e-05,0.652,0.764,0.0364,4,0.13,-5.1770000000000005,0,0.0337,140.04399999999998,4,0.0479
7950,Suttin Like That (Instrumental),0,154927,0.0391,0.8170000000000001,0.598,0.95,11,0.294,-10.214,0,0.44,70.051,4,0.5
7951,Bun War - Instrumental Version,0,207305,0.0503,0.556,0.847,0.906,11,0.326,-6.3610000000000015,0,0.0939,139.942,4,0.6629999999999999
7952,Wot Do U Call It? (Instrumental Igloo),0,199293,0.0592,0.8759999999999999,0.731,0.85,0,0.0677,-10.399,1,0.0402,137.082,4,0.588
7953,Slang Like This - Instrumental,0,277788,0.000176,0.654,0.607,0.8640000000000001,5,0.255,-8.047,1,0.0394,143.941,4,0.499
7954,My G's,0,204000,0.00828,0.6659999999999999,0.51,0.877,11,0.285,-4.022,0,0.0282,120.041,4,0.173
7955,Butterscotch,0,256766,0.0558,0.555,0.983,0.213,10,0.123,-1.597,0,0.0738,144.053,4,0.411
7956,Straight Flush,0,212600,0.0562,0.474,0.648,0.639,9,0.119,-7.252000000000002,1,0.0796,174.266,5,0.4970000000000001
7957,Go,0,221147,0.000337,0.685,0.903,0.8340000000000001,6,0.287,-5.745,0,0.0495,139.957,4,0.5429999999999999
7958,Ghetto Kyote,0,219943,0.193,0.672,0.377,0.626,7,0.0549,-8.486,0,0.512,140.061,4,0.8109999999999999
7959,Gorillas In The Bits,0,260649,0.00361,0.8340000000000001,0.8240000000000001,0.4970000000000001,11,0.0666,-3.516,0,0.0585,139.967,4,0.894
7960,Badgal Ri-Ri,0,248888,0.104,0.653,0.334,0.0401,0,0.109,-11.338,1,0.0272,81.05199999999998,4,0.108
7961,Shift,0,250287,0.0295,0.345,0.88,0.503,2,0.14,-8.517999999999999,1,0.179,180.883,5,0.138
7962,Riot (See No Evil Dub),0,227079,0.000361,0.7490000000000001,0.967,0.718,6,0.0759,-6.49,0,0.0628,140.02,4,0.847
7963,The World,0,229700,0.0403,0.856,0.336,0.0857,1,0.116,-10.061,0,0.0777,143.002,4,0.249
7964,Oil Gang,0,274290,0.0346,0.799,0.619,0.769,2,0.0908,-5.324,1,0.182,139.83700000000002,4,0.341
7965,Stormy Weather,0,174480,0.321,0.713,0.606,1.73e-06,5,0.108,-5.041,0,0.104,133.86,4,0.748
7966,Step 2001 - Instrumental,0,205714,0.0978,0.903,0.8690000000000001,0.000749,2,0.258,-10.167,0,0.125,139.982,4,0.8959999999999999
7967,Next Hype - Instrumental,0,239640,0.0016300000000000002,0.87,0.769,0.8190000000000001,8,0.0737,-6.468,1,0.106,139.976,4,0.28300000000000003
7968,Shangralah,0,236468,0.0005139999999999999,0.731,0.511,0.0853,1,0.0753,-6.28,1,0.298,94.495,5,0.8059999999999999
7969,Quadratic,0,195861,0.0154,0.457,0.985,0.6920000000000001,2,0.0878,-5.362,1,0.048,87.382,4,0.6409999999999999
7970,That's Not Me - Instrumental,0,208920,0.66,0.883,0.95,0.000172,0,0.0801,-5.682,1,0.0658,139.02200000000002,4,0.753
7971,Red Alert,0,261929,0.0014199999999999998,0.846,0.544,0.861,0,0.104,-7.403,1,0.0693,140.005,4,0.225
7972,Warrior - Instrumental,0,167919,0.000541,0.831,0.38,0.858,1,0.166,-10.588,0,0.378,143.053,4,0.32299999999999995
7973,DM,0,137647,0.0238,0.877,0.61,0.611,10,0.115,-7.817,0,0.0731,135.951,4,0.634
7974,Rush,0,210900,0.0012,0.38,0.873,0.439,7,0.339,-7.3679999999999986,1,0.594,140.005,4,0.377
7975,iBunk,0,182178,0.0033,0.741,0.732,0.477,0,0.106,-7.142,1,0.0429,140.02,4,0.64
7976,Sonic,0,242000,0.00974,0.649,0.8420000000000001,0.00199,8,0.0464,-4.146,1,0.161,103.806,3,0.6509999999999999
7977,Red Velvet,0,194943,0.0011,0.654,0.901,0.25,9,0.349,-2.066,0,0.0504,140.004,4,0.669
7978,Stand Up Tall (Instrumental),0,189666,0.000223,0.8190000000000001,0.845,0.452,11,0.287,-6.414,0,0.0479,134.994,4,0.889
7979,Winner Stays On.,0,288862,0.000451,0.861,0.551,0.835,1,0.0815,-7.779,1,0.11,139.96,4,0.923
7980,Gladiator - Instrumental,0,198000,0.0107,0.78,0.972,0.0296,6,0.1,0.119,0,0.253,137.056,4,0.958
7981,Dagger Jacker,0,178703,0.00295,0.802,0.564,0.536,11,0.308,-7.734,0,0.111,140.031,4,0.621
7985,1Xtra,0,187000,0.0484,0.76,0.8640000000000001,0.0,8,0.118,-3.857,1,0.322,139.931,4,0.865
7992,Send Me the Money,0,237000,0.0261,0.7709999999999999,0.745,0.0,9,0.0636,-6.511,1,0.315,140.058,4,0.698
7993,Ask Flipz,0,232586,0.274,0.813,0.7140000000000001,0.0374,10,0.0899,-6.528,0,0.188,137.003,4,0.621
7999,Yuck,0,153290,0.0769,0.865,0.65,0.0,7,0.249,-12.893,1,0.302,77.492,4,0.614
8042,Man On Fire,0,177127,0.307,0.594,0.934,0.0,10,0.394,-7.397,0,0.391,137.064,4,0.825
8044,We Run Tingz,0,154285,0.306,0.521,0.937,0.0,1,0.17,-1.339,1,0.309,139.917,4,0.5479999999999999
8045,Over the Moon,0,130455,0.124,0.833,0.73,2.68e-06,6,0.875,-7.8370000000000015,0,0.349,140.063,4,0.499
8048,Oddity,0,158117,0.0612,0.825,0.802,0.000213,8,0.14400000000000002,-5.335,1,0.133,169.99400000000003,4,0.401
8049,Shots,0,141900,0.0835,0.861,0.514,0.0,1,0.162,-8.815,1,0.247,135.003,4,0.3720000000000001
8052,Stop Me,0,199387,0.138,0.687,0.902,0.0,1,0.198,-5.7810000000000015,0,0.198,139.876,4,0.493
8054,Every time we touch,0,197124,0.00281,0.633,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.02700000000004,4,0.493
8060,Mambo No. 5 (A Little Bit of...),0,220133,0.0972,0.611,0.831,0.0,5,0.308,-5.394,0,0.394,174.245,4,0.915
8065,Genie in a Bottle,0,217133,0.185,0.633,0.792,0.000185,1,0.152,-6.968,1,0.149,175.795,4,0.918
8075,All That She Wants,0,211533,0.00444,0.8009999999999999,0.6409999999999999,3.54e-05,8,0.105,-9.097,0,0.0565,93.773,4,0.8290000000000001
8086,Blue (Da Ba Dee) - Extended Remix,0,286666,0.236,0.8240000000000001,0.978,0.000718,7,0.393,-9.244,0,0.0616,127.997,4,0.78
8094,Wake Me up Before You Go-Go,0,230666,0.192,0.612,0.738,0.0,0,0.0779,-6.648,1,0.0479,81.327,4,0.883
8108,I'd Do Anything for Love (But I Won't Do That) - Radio Edit,0,321973,0.612,0.395,0.535,0.0,2,0.298,-9.105,1,0.0689,103.783,4,0.35600000000000004
8111,Summer Of '69,0,212933,0.0155,0.4970000000000001,0.852,0.0,2,0.0793,-5.517,1,0.0405,138.8,4,0.713
8117,Sussudio,0,264946,0.0154,0.736,0.838,0.0608,0,0.0454,-6.932,1,0.0725,121.242,4,0.79
8123,Sweet Caroline,0,201066,0.365,0.546,0.254,0.0008619999999999999,11,0.262,-10.545,1,0.0279,63.978,4,0.59
8124,Beverly Hills,0,196066,0.0907,0.555,0.825,0.0,5,0.32,-3.779,1,0.142,175.61,4,0.75
8128,Mr. Jones,0,272733,0.181,0.5770000000000001,0.82,8.599999999999999e-06,0,0.165,-5.4910000000000005,1,0.0365,141.61,4,0.753
8132,I'm Just A Kid,0,198333,0.00107,0.527,0.8340000000000001,0.000102,1,0.0993,-5.5310000000000015,1,0.0447,110.065,4,0.422
8140,Nothing Compares 2 U,0,280040,0.0425,0.511,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161
8145,Rock Me Amadeus - The Gold Mix,0,203173,0.409,0.62,0.778,0.0025800000000000003,4,0.0903,-11.061,0,0.121,176.667,4,0.912
8152,In the Summertime,0,211880,0.7240000000000001,0.754,0.449,0.0,4,0.162,-14.013,1,0.0615,82.751,4,0.973
8155,Let's Go,0,191428,0.0238,0.624,0.847,0.902,11,0.0674,-5.4620000000000015,0,0.034,125.997,4,0.179
8174,Golden Pineapple,0,188110,0.000696,0.667,0.948,0.973,9,0.151,-4.149,0,0.104,125.973,4,0.32299999999999995
8196,Bambini,0,162187,0.000763,0.477,0.916,0.684,1,0.124,-4.94,1,0.037000000000000005,127.988,4,0.112
8198,Inhale,0,190730,0.0224,0.74,0.8170000000000001,0.0,2,0.0643,-4.35,1,0.0642,118.029,4,0.47
8204,You Can't Hurry Love,0,165080,0.762,0.617,0.81,0.0,10,0.134,-6.513,1,0.0798,97.389,4,0.65
8207,My Girl,0,176066,0.37,0.5920000000000001,0.512,0.0,7,0.243,-6.27,1,0.0427,104.826,4,0.565
8221,It's Not Unusual,0,119933,0.609,0.479,0.67,0.0,0,0.336,-10.476,1,0.045,92.1,4,0.926
8228,Please Mr. Postman,0,149093,0.715,0.779,0.7959999999999999,0.0,2,0.14800000000000002,-3.526,1,0.0319,120.989,4,0.963
8235,Come See About Me - Stereo Version,0,162306,0.675,0.7290000000000001,0.637,0.0,7,0.217,-7.732,1,0.039,126.489,4,0.856
8236,Gimme Some Lovin' - Single Mix,0,173973,0.0126,0.493,0.688,0.256,7,0.38,-8.142999999999999,1,0.0321,147.403,4,0.5329999999999999
8242,Get Ready,0,158733,0.401,0.614,0.6940000000000001,1.38e-06,7,0.235,-4.743,0,0.0337,137.088,4,0.8
8244,I Think We're Alone Now,0,131953,0.2,0.78,0.4370000000000001,0.000174,9,0.0679,-10.277,1,0.0606,131.225,4,0.82
8248,My Boyfriend's Back - Single Version,0,128666,0.633,0.679,0.7909999999999999,0.0,8,0.194,-8.49,1,0.123,135.862,4,0.978
8256,Shake,0,241706,0.472,0.48,0.79,0.713,4,0.155,-7.775,1,0.0353,111.025,4,0.446
8263,Awake,0,194129,0.654,0.618,0.7490000000000001,0.213,11,0.255,-5.093,0,0.0304,111.986,4,0.5479999999999999
8274,Back to You,0,195000,0.0897,0.499,0.94,7.28e-05,0,0.109,-2.741,1,0.0332,112.02,4,0.477
8275,Back To You,0,170960,0.00594,0.547,0.848,0.0,2,0.0743,-5.622000000000001,1,0.068,128.987,4,0.393
8288,White Flag,0,199853,0.0386,0.57,0.858,0.00222,2,0.316,-4.732,1,0.042,107.985,4,0.451
8297,Alive,0,242000,0.149,0.716,0.887,0.332,5,0.111,-7.737999999999999,1,0.0331,117.021,4,0.78
8298,Our Bodies,0,189906,0.561,0.7609999999999999,0.542,1.53e-06,4,0.258,-5.256,1,0.0269,81.975,4,0.87
8301,King of Spain,0,208200,0.715,0.383,0.489,1.85e-06,8,0.0856,-8.334,1,0.0343,131.377,4,0.387
8302,I Keep Ticking On,0,156360,0.245,0.602,0.7709999999999999,0.0,3,0.107,-4.494,1,0.04,125.024,4,0.41
8305,Happiness Is Not A Place,0,251000,0.00941,0.6940000000000001,0.872,1.6800000000000002e-05,10,0.0719,-3.799,0,0.0297,113.978,4,0.962
8306,Neighbors,0,205120,0.282,0.735,0.797,6.85e-06,4,0.125,-5.27,0,0.028,102.964,4,0.852
8309,"If You Need To, Keep Time On Me",0,210506,0.647,0.521,0.22,0.008140000000000001,9,0.179,-10.202,1,0.0314,104.03,4,0.135
8314,One + One,0,204000,0.438,0.764,0.541,0.0011,7,0.0707,-7.496,1,0.109,172.12400000000005,4,0.5
8326,Housebroken Man,0,226368,0.0832,0.562,0.84,1.7e-05,0,0.0947,-5.621,1,0.0911,154.612,4,0.609
8331,When We Were Young,0,198613,0.0694,0.5589999999999999,0.754,7.140000000000001e-05,5,0.129,-4.877,1,0.0259,104.995,4,0.5920000000000001
8333,Two of Us on the Run,0,275628,0.765,0.441,0.28300000000000003,0.0348,2,0.076,-9.092,1,0.0304,79.664,4,0.225
8337,Elodie,0,305500,0.175,0.539,0.831,0.00371,4,0.236,-5.025,1,0.0459,169.93,4,0.476
8338,Bride,0,229093,0.264,0.688,0.8340000000000001,0.251,7,0.0925,-5.515,1,0.0477,103.989,4,0.525
8339,I Will Remain,0,206546,0.79,0.7440000000000001,0.4320000000000001,0.0135,8,0.111,-11.173,1,0.0383,123.933,4,0.682
8348,Just Kids,0,167666,0.0227,0.425,0.789,2.02e-05,0,0.0534,-7.349,1,0.0386,207.875,4,0.7440000000000001
8351,Spirits,0,203653,0.16899999999999998,0.552,0.7240000000000001,0.0,0,0.11,-3.698,1,0.0271,80.516,4,0.774
8366,You Come First (feat. Saweetie),0,191254,0.0352,0.745,0.7190000000000001,0.0,11,0.0639,-4.291,1,0.19,99.962,4,0.611
8380,California,0,169157,0.0215,0.604,0.732,0.0,7,0.402,-3.966,1,0.0536,119.945,4,0.619
8387,Heartline,0,192880,0.326,0.758,0.779,0.0,8,0.17800000000000002,-3.531,0,0.0433,106.966,4,0.78
8395,Ready To Love You,0,209047,0.037000000000000005,0.662,0.772,0.0,0,0.335,-5.131,1,0.0656,103.268,4,0.414
8399,Capital Letters,0,219386,0.0342,0.672,0.82,6.67e-06,0,0.0921,-5.473,1,0.0767,100.069,4,0.463
8401,Body,0,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
8402,Good Vibes,0,164946,0.443,0.604,0.486,0.0,2,0.102,-7.933,1,0.065,149.86700000000005,4,0.593
8412,Rats,0,261573,6.11e-06,0.522,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236
8417,DEVIL,0,207986,0.00039,0.354,0.942,6.36e-06,7,0.431,-3.245,1,0.237,119.992,4,0.242
8421,Had Enough,0,178693,0.000193,0.546,0.815,1.65e-05,9,0.0461,-6.621,1,0.0513,93.512,4,0.728
8424,Top of the World,0,162051,0.000978,0.485,0.983,0.0,6,0.183,-3.948,1,0.0762,73.994,4,0.7040000000000001
8427,Crazy,0,185696,0.00398,0.277,0.962,0.0,4,0.354,-3.408,0,0.115,95.044,4,0.35100000000000003
8433,Remember When,0,209302,2.3800000000000006e-05,0.433,0.973,1.79e-06,8,0.0813,-4.82,1,0.145,171.955,4,0.298
8436,Red Cold River,0,200907,0.000196,0.3,0.961,3.28e-06,3,0.0603,-3.154,0,0.165,91.676,4,0.18600000000000005
8438,House On Fire,0,194506,0.00113,0.414,0.946,0.0,11,0.46,-2.176,1,0.0921,168.987,4,0.6990000000000001
8444,TalkTalk,0,255806,0.0013800000000000002,0.406,0.738,0.0117,9,0.154,-4.64,1,0.0439,150.886,3,0.31
8457,Deathwish,0,287935,0.006959999999999999,0.502,0.879,6.81e-06,8,0.363,-5.499,0,0.0505,134.967,4,0.608
8460,Feed the Wolf,0,198031,3.65e-05,0.404,0.982,0.000244,8,0.12,-1.962,1,0.115,155.049,3,0.397
8464,It's No Good (Cover),0,295366,0.000132,0.466,0.963,0.00175,10,0.183,-2.966,0,0.0708,99.989,4,0.32
8469,The Violence,0,228720,4.28e-05,0.29,0.928,9.97e-05,10,0.0822,-2.402,0,0.0586,184.052,4,0.588
8473,Rusty Cage,0,265906,1.84e-05,0.302,0.8190000000000001,0.000416,11,0.0568,-11.364,0,0.0824,102.048,4,0.309
8474,Jekyll And Hyde,0,206903,0.000698,0.5429999999999999,0.964,2.24e-05,6,0.0787,-4.1789999999999985,1,0.106,154.971,4,0.6759999999999999
8475,Pieces,0,230500,7.04e-05,0.529,0.848,1.13e-06,4,0.21,-5.187,1,0.0345,134.98,4,0.6940000000000001
8478,We Will Not Go Quietly,0,260866,0.000771,0.394,0.942,0.00746,2,0.772,-4.192,0,0.134,182.095,4,0.488
8479,Dream On,0,214013,0.0428,0.311,0.664,0.0,5,0.252,-4.915,0,0.0342,115.979,4,0.103
8485,Ain't No Mountain High Enough - Stereo Version,0,146160,0.4370000000000001,0.677,0.693,0.0,11,0.405,-7.561,0,0.0343,130.013,4,0.755
8486,Brown Eyed Girl,0,182960,0.29,0.478,0.6779999999999999,0.0,7,0.5770000000000001,-7.032,1,0.0364,151.466,4,0.892
8491,Home,0,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999998,1,0.0318,111.665,4,0.13699999999999998
8497,You Can't Hurry Love,0,175346,0.0674,0.639,0.923,0.0,7,0.0879,-5.707999999999998,1,0.032,97.874,4,0.7609999999999999
8502,You Can't Hurry Love,0,165080,0.762,0.617,0.81,0.0,10,0.134,-6.513,1,0.0798,97.389,4,0.65
8504,Stayin' Alive - Remastered Version,0,285200,0.0696,0.675,0.899,0.000139,10,0.33,-6.124,0,0.0418,103.683,4,0.91
8515,Uptown Funk,0,270626,0.00966,0.853,0.6809999999999999,5.710000000000001e-05,0,0.0233,-5.003,1,0.0888,115.004,4,0.93
8533,Ooh Ahh (My Life Be Like) (feat. Toby Mac),0,233173,0.136,0.7559999999999999,0.855,0.00028,2,0.302,-3.529,1,0.0669,99.02,4,0.8109999999999999
8536,Mr. Blue Sky,0,303373,0.652,0.388,0.338,3.72e-06,10,0.248,-10.054,1,0.0328,177.78400000000005,4,0.477
8544,Bennie And The Jets - Remastered 2014,0,322548,0.251,0.6659999999999999,0.6679999999999999,5.77e-06,0,0.499,-7.961,1,0.0523,132.666,4,0.765
8551,Daylight,0,171333,0.0851,0.583,0.79,0.000387,9,0.11,-4.885,1,0.0319,103.286,4,0.7140000000000001
8557,Move Your Feet,0,181826,0.046,0.747,0.904,0.106,9,0.203,-2.623,1,0.0803,118.877,4,0.846
8567,You're The One That I Want - From “Grease”,0,167613,0.193,0.7390000000000001,0.7659999999999999,7.28e-05,0,0.13699999999999998,-6.023,1,0.0785,106.6,4,0.862
8569,Wake Me up Before You Go-Go,0,230666,0.192,0.612,0.738,0.0,0,0.0779,-6.648,1,0.0479,81.327,4,0.883
8578,What I Got,0,171066,0.0172,0.795,0.706,0.000384,7,0.326,-7.494,1,0.101,95.593,4,0.623
8580,The Middle,0,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999
8583,Firework,0,227893,0.141,0.638,0.8320000000000001,0.0,8,0.113,-5.039,1,0.049,124.071,4,0.648
8628,HUMBLE.,0,177604,0.000339,0.905,0.596,2.05e-05,1,0.0897,-7.496,0,0.118,149.996,4,0.422
8629,Draco,0,225134,0.000668,0.804,0.456,0.0,8,0.31,-7.44,1,0.0468,130.014,4,0.165
8630,Shining,0,284000,0.053,0.768,0.807,2.99e-06,2,0.214,-5.507999999999999,0,0.106,112.001,4,0.575
8634,No Frauds,0,272453,0.0788,0.865,0.5529999999999999,3.17e-06,1,0.514,-7.0120000000000005,1,0.276,139.023,4,0.443
8638,Black Beatles,0,291893,0.153,0.7929999999999999,0.645,0.0,0,0.14,-6.234,1,0.064,145.945,4,0.336
8641,Fake Love,0,207813,0.182,0.924,0.5429999999999999,0.0,9,0.103,-7.474,0,0.298,133.907,4,0.736
8645,Bounce Back,0,222400,0.1,0.7879999999999999,0.516,0.0,1,0.129,-6.807,0,0.219,81.497,4,0.235
8646,Don't Hurt Me,0,192995,0.107,0.643,0.465,0.0,8,0.0857,-10.562,1,0.461,126.79,5,0.505
8650,All Eyez feat. Jeremih,0,215297,0.0571,0.419,0.655,0.0,0,0.0962,-6.6789999999999985,1,0.247,76.835,3,0.353
8654,Caroline,0,209736,0.278,0.938,0.382,0.0,10,0.126,-8.548,1,0.482,120.045,4,0.66
8656,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0,177094,0.153,0.779,0.6709999999999999,1.12e-05,9,0.115,-5.829,1,0.0814,104.953,4,0.718
8666,Trust Nobody,0,218986,0.464,0.597,0.65,0.0,10,0.121,-7.212999999999999,1,0.158,78.52,5,0.732
8667,Just Say,0,232089,0.0648,0.72,0.7340000000000001,0.101,9,0.0591,-6.492000000000001,0,0.0427,126.99,4,0.794
8670,Cold Hard Love,0,358253,0.268,0.503,0.64,0.00048,5,0.131,-9.254,0,0.0965,89.964,4,0.154
8671,Devastated,0,208397,0.12,0.8370000000000001,0.481,0.0,10,0.309,-8.522,0,0.0801,122.98,4,0.578
8676,Bang Boom,0,180053,0.141,0.809,0.82,4.5e-05,0,0.14800000000000002,-4.7410000000000005,1,0.14300000000000002,87.941,4,0.718
8680,I Think Of You,0,217786,0.008870000000000001,0.733,0.511,0.0,2,0.123,-8.594,1,0.0674,99.914,4,0.38
8681,Oxy (feat. Lil Wayne),0,180080,0.007790000000000002,0.8109999999999999,0.526,0.0642,8,0.13,-7.002999999999999,1,0.161,149.954,4,0.248
8688,Hard Work Pays Off,0,224506,0.327,0.736,0.482,0.0,4,0.229,-8.242,1,0.196,140.064,4,0.608
8690,Die In It,0,160000,0.303,0.905,0.586,0.000101,10,0.135,-6.634,0,0.0806,89.999,4,0.292
8701,Fine China,0,141586,0.0484,0.6559999999999999,0.542,0.0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551
8717,Wake Up On You,0,219549,0.0551,0.7959999999999999,0.722,0.0,8,0.0885,-4.131,0,0.0628,89.992,4,0.6729999999999999
8723,Get Dripped (feat. Playboi Carti),0,158769,0.0987,0.955,0.4920000000000001,0.0,8,0.417,-8.443999999999999,1,0.395,130.062,4,0.904
8788,Dedication (feat. Kendrick Lamar),0,245813,0.431,0.512,0.7340000000000001,0.0,8,0.226,-5.448,0,0.438,93.995,4,0.168
8790,Switch,0,189540,0.00941,0.778,0.667,1.2e-05,6,0.0581,-6.056,1,0.13,76.983,4,0.764
8807,Lush Life,0,201122,0.133,0.6940000000000001,0.7120000000000001,0.0,7,0.211,-3.923,0,0.046,98.022,4,0.799
